protein1,protein2,combined_score
9606.ENSP00000282572,9606.ENSP00000373450,1
9606.ENSP00000370258,9606.ENSP00000362744,1
9606.ENSP00000321706,9606.ENSP00000342374,1
9606.ENSP00000286918,9606.ENSP00000278980,1
9606.ENSP00000345681,9606.ENSP00000241453,1
9606.ENSP00000367440,9606.ENSP00000263932,1
9606.ENSP00000229214,9606.ENSP00000355902,1
9606.ENSP00000295824,9606.ENSP00000366402,1
9606.ENSP00000286398,9606.ENSP00000358019,1
9606.ENSP00000457421,9606.ENSP00000286758,1
9606.ENSP00000452454,9606.ENSP00000225504,1
9606.ENSP00000465992,9606.ENSP00000265748,1
9606.ENSP00000228843,9606.ENSP00000301019,1
9606.ENSP00000360522,9606.ENSP00000342109,1
9606.ENSP00000346001,9606.ENSP00000451818,1
9606.ENSP00000215565,9606.ENSP00000301585,1
9606.ENSP00000297990,9606.ENSP00000361092,1
9606.ENSP00000331897,9606.ENSP00000362748,1
9606.ENSP00000375730,9606.ENSP00000231572,1
9606.ENSP00000371514,9606.ENSP00000307889,1
9606.ENSP00000305422,9606.ENSP00000354558,1
9606.ENSP00000485028,9606.ENSP00000377257,1
9606.ENSP00000255030,9606.ENSP00000221992,1
9606.ENSP00000222139,9606.ENSP00000262407,1
9606.ENSP00000323663,9606.ENSP00000482313,1
9606.ENSP00000362123,9606.ENSP00000344166,1
9606.ENSP00000386538,9606.ENSP00000379601,1
9606.ENSP00000216727,9606.ENSP00000264951,1
9606.ENSP00000498702,9606.ENSP00000350786,1
9606.ENSP00000261643,9606.ENSP00000258424,1
9606.ENSP00000263791,9606.ENSP00000216037,1
9606.ENSP00000335307,9606.ENSP00000324633,1
9606.ENSP00000370719,9606.ENSP00000393776,1
9606.ENSP00000211998,9606.ENSP00000323856,1
9606.ENSP00000284818,9606.ENSP00000403104,1
9606.ENSP00000418438,9606.ENSP00000327268,1
9606.ENSP00000263629,9606.ENSP00000288022,1
9606.ENSP00000227752,9606.ENSP00000324890,1
9606.ENSP00000212015,9606.ENSP00000410715,1
9606.ENSP00000264246,9606.ENSP00000417963,1
9606.ENSP00000217958,9606.ENSP00000469049,1
9606.ENSP00000416126,9606.ENSP00000258317,1
9606.ENSP00000229238,9606.ENSP00000360498,1
9606.ENSP00000263205,9606.ENSP00000300055,1
9606.ENSP00000461930,9606.ENSP00000418008,1
9606.ENSP00000445595,9606.ENSP00000354583,1
9606.ENSP00000411242,9606.ENSP00000262291,1
9606.ENSP00000350541,9606.ENSP00000337128,1
9606.ENSP00000264335,9606.ENSP00000271636,1
9606.ENSP00000441875,9606.ENSP00000245816,1
9606.ENSP00000233057,9606.ENSP00000257570,1
9606.ENSP00000431391,9606.ENSP00000340329,1
9606.ENSP00000265849,9606.ENSP00000335062,1
9606.ENSP00000262554,9606.ENSP00000223641,1
9606.ENSP00000241502,9606.ENSP00000216297,1
9606.ENSP00000387006,9606.ENSP00000301272,1
9606.ENSP00000318373,9606.ENSP00000359245,1
9606.ENSP00000263629,9606.ENSP00000400646,1
9606.ENSP00000328236,9606.ENSP00000432768,1
9606.ENSP00000333633,9606.ENSP00000320147,1
9606.ENSP00000390647,9606.ENSP00000326981,1
9606.ENSP00000408005,9606.ENSP00000393098,1
9606.ENSP00000270776,9606.ENSP00000318318,1
9606.ENSP00000323856,9606.ENSP00000433769,1
9606.ENSP00000267436,9606.ENSP00000273920,1
9606.ENSP00000315644,9606.ENSP00000393963,1
9606.ENSP00000317376,9606.ENSP00000326981,1
9606.ENSP00000368856,9606.ENSP00000346001,1
9606.ENSP00000358563,9606.ENSP00000263629,1
9606.ENSP00000272638,9606.ENSP00000351777,1
9606.ENSP00000435777,9606.ENSP00000355315,1
9606.ENSP00000445002,9606.ENSP00000301455,1
9606.ENSP00000261396,9606.ENSP00000320885,1
9606.ENSP00000385545,9606.ENSP00000264712,1
9606.ENSP00000265073,9606.ENSP00000335463,1
9606.ENSP00000355185,9606.ENSP00000259008,1
9606.ENSP00000261883,9606.ENSP00000343924,1
9606.ENSP00000219599,9606.ENSP00000380365,1
9606.ENSP00000495563,9606.ENSP00000262039,1
9606.ENSP00000283147,9606.ENSP00000363081,1
9606.ENSP00000442920,9606.ENSP00000342351,1
9606.ENSP00000263274,9606.ENSP00000393139,1
9606.ENSP00000332591,9606.ENSP00000423917,1
9606.ENSP00000246895,9606.ENSP00000356037,1
9606.ENSP00000317992,9606.ENSP00000259469,1
9606.ENSP00000335203,9606.ENSP00000362873,1
9606.ENSP00000254286,9606.ENSP00000354791,1
9606.ENSP00000426909,9606.ENSP00000326128,1
9606.ENSP00000262715,9606.ENSP00000355261,1
9606.ENSP00000369176,9606.ENSP00000268379,1
9606.ENSP00000369757,9606.ENSP00000308332,1
9606.ENSP00000447730,9606.ENSP00000299138,1
9606.ENSP00000451291,9606.ENSP00000344547,1
9606.ENSP00000364204,9606.ENSP00000262039,1
9606.ENSP00000351490,9606.ENSP00000361363,1
9606.ENSP00000329213,9606.ENSP00000408005,1
9606.ENSP00000362036,9606.ENSP00000296102,1
9606.ENSP00000356133,9606.ENSP00000437188,1
9606.ENSP00000497641,9606.ENSP00000356520,1
9606.ENSP00000016171,9606.ENSP00000467266,1
9606.ENSP00000311196,9606.ENSP00000385216,1
9606.ENSP00000384302,9606.ENSP00000351380,1
9606.ENSP00000365962,9606.ENSP00000481721,1
9606.ENSP00000263753,9606.ENSP00000209728,1
9606.ENSP00000344241,9606.ENSP00000354501,1
9606.ENSP00000431822,9606.ENSP00000369887,1
9606.ENSP00000450909,9606.ENSP00000254928,1
9606.ENSP00000363018,9606.ENSP00000358563,1
9606.ENSP00000472469,9606.ENSP00000326128,1
9606.ENSP00000370588,9606.ENSP00000251900,1
9606.ENSP00000450482,9606.ENSP00000382485,1
9606.ENSP00000306902,9606.ENSP00000346577,1
9606.ENSP00000215565,9606.ENSP00000425759,1
9606.ENSP00000233331,9606.ENSP00000489236,1
9606.ENSP00000384849,9606.ENSP00000451974,1
9606.ENSP00000366519,9606.ENSP00000361092,1
9606.ENSP00000357633,9606.ENSP00000309899,1
9606.ENSP00000265983,9606.ENSP00000222381,1
9606.ENSP00000303525,9606.ENSP00000356953,1
9606.ENSP00000243344,9606.ENSP00000344314,1
9606.ENSP00000240185,9606.ENSP00000261601,1
9606.ENSP00000362036,9606.ENSP00000360966,1
9606.ENSP00000364289,9606.ENSP00000364578,1
9606.ENSP00000499241,9606.ENSP00000229395,1
9606.ENSP00000227524,9606.ENSP00000156471,1
9606.ENSP00000245680,9606.ENSP00000354689,1
9606.ENSP00000453801,9606.ENSP00000317376,1
9606.ENSP00000384582,9606.ENSP00000360472,1
9606.ENSP00000261708,9606.ENSP00000230050,1
9606.ENSP00000338703,9606.ENSP00000220764,1
9606.ENSP00000403172,9606.ENSP00000342374,1
9606.ENSP00000362208,9606.ENSP00000394331,1
9606.ENSP00000231009,9606.ENSP00000420384,1
9606.ENSP00000240185,9606.ENSP00000485022,1
9606.ENSP00000384223,9606.ENSP00000337128,1
9606.ENSP00000377640,9606.ENSP00000359571,1
9606.ENSP00000324124,9606.ENSP00000489236,1
9606.ENSP00000229214,9606.ENSP00000365024,1
9606.ENSP00000262319,9606.ENSP00000378505,1
9606.ENSP00000357112,9606.ENSP00000011653,1
9606.ENSP00000307411,9606.ENSP00000241453,1
9606.ENSP00000295770,9606.ENSP00000413436,1
9606.ENSP00000285814,9606.ENSP00000413572,1
9606.ENSP00000303208,9606.ENSP00000356562,1
9606.ENSP00000226218,9606.ENSP00000262407,1
9606.ENSP00000268053,9606.ENSP00000416606,1
9606.ENSP00000325917,9606.ENSP00000261292,1
9606.ENSP00000498867,9606.ENSP00000373918,1
9606.ENSP00000302476,9606.ENSP00000340019,1
9606.ENSP00000341013,9606.ENSP00000340935,1
9606.ENSP00000383115,9606.ENSP00000360660,1
9606.ENSP00000345681,9606.ENSP00000281043,1
9606.ENSP00000354522,9606.ENSP00000313350,1
9606.ENSP00000262794,9606.ENSP00000379226,1
9606.ENSP00000317159,9606.ENSP00000498786,1
9606.ENSP00000269214,9606.ENSP00000287239,1
9606.ENSP00000441543,9606.ENSP00000261245,1
9606.ENSP00000370737,9606.ENSP00000327268,1
9606.ENSP00000496731,9606.ENSP00000360327,1
9606.ENSP00000338093,9606.ENSP00000380713,1
9606.ENSP00000215829,9606.ENSP00000312981,1
9606.ENSP00000351926,9606.ENSP00000347184,1
9606.ENSP00000371070,9606.ENSP00000222567,1
9606.ENSP00000284617,9606.ENSP00000303058,1
9606.ENSP00000489236,9606.ENSP00000438349,1
9606.ENSP00000261588,9606.ENSP00000435096,1
9606.ENSP00000344468,9606.ENSP00000353198,1
9606.ENSP00000311528,9606.ENSP00000319250,1
9606.ENSP00000240922,9606.ENSP00000386636,1
9606.ENSP00000380432,9606.ENSP00000295987,1
9606.ENSP00000497004,9606.ENSP00000308275,1
9606.ENSP00000284268,9606.ENSP00000226218,1
9606.ENSP00000497810,9606.ENSP00000272602,1
9606.ENSP00000255390,9606.ENSP00000169551,1
9606.ENSP00000384849,9606.ENSP00000278616,1
9606.ENSP00000348775,9606.ENSP00000482264,1
9606.ENSP00000331487,9606.ENSP00000357998,1
9606.ENSP00000322991,9606.ENSP00000343657,1
9606.ENSP00000262189,9606.ENSP00000489236,1
9606.ENSP00000312356,9606.ENSP00000302232,1
9606.ENSP00000226319,9606.ENSP00000489236,1
9606.ENSP00000368458,9606.ENSP00000370150,1
9606.ENSP00000255266,9606.ENSP00000312126,1
9606.ENSP00000314099,9606.ENSP00000369500,1
9606.ENSP00000280377,9606.ENSP00000307900,1
9606.ENSP00000254942,9606.ENSP00000264596,1
9606.ENSP00000347232,9606.ENSP00000431287,1
9606.ENSP00000360181,9606.ENSP00000360242,1
9606.ENSP00000267484,9606.ENSP00000425587,1
9606.ENSP00000337850,9606.ENSP00000228799,1
9606.ENSP00000218006,9606.ENSP00000272602,1
9606.ENSP00000272542,9606.ENSP00000363397,1
9606.ENSP00000258654,9606.ENSP00000260762,1
9606.ENSP00000347942,9606.ENSP00000447241,1
9606.ENSP00000365243,9606.ENSP00000253410,1
9606.ENSP00000358310,9606.ENSP00000262407,1
9606.ENSP00000355114,9606.ENSP00000360242,1
9606.ENSP00000261205,9606.ENSP00000373570,1
9606.ENSP00000307863,9606.ENSP00000297591,1
9606.ENSP00000225916,9606.ENSP00000372191,1
9606.ENSP00000343924,9606.ENSP00000258341,1
9606.ENSP00000451261,9606.ENSP00000372394,1
9606.ENSP00000309432,9606.ENSP00000261015,1
9606.ENSP00000476386,9606.ENSP00000310596,1
9606.ENSP00000371577,9606.ENSP00000331487,1
9606.ENSP00000484056,9606.ENSP00000170447,1
9606.ENSP00000229179,9606.ENSP00000319664,1
9606.ENSP00000453801,9606.ENSP00000346015,1
9606.ENSP00000325681,9606.ENSP00000495563,1
9606.ENSP00000297431,9606.ENSP00000286398,1
9606.ENSP00000230050,9606.ENSP00000275603,1
9606.ENSP00000224337,9606.ENSP00000465500,1
9606.ENSP00000354982,9606.ENSP00000222674,1
9606.ENSP00000312066,9606.ENSP00000350698,1
9606.ENSP00000298910,9606.ENSP00000262710,1
9606.ENSP00000225430,9606.ENSP00000352035,1
9606.ENSP00000296682,9606.ENSP00000317232,1
9606.ENSP00000300249,9606.ENSP00000358799,1
9606.ENSP00000289371,9606.ENSP00000316335,1
9606.ENSP00000296509,9606.ENSP00000369965,1
9606.ENSP00000428055,9606.ENSP00000498994,1
9606.ENSP00000378163,9606.ENSP00000295770,1
9606.ENSP00000266534,9606.ENSP00000266529,1
9606.ENSP00000494697,9606.ENSP00000499067,1
9606.ENSP00000219439,9606.ENSP00000339324,1
9606.ENSP00000497569,9606.ENSP00000223324,1
9606.ENSP00000324020,9606.ENSP00000229758,1
9606.ENSP00000339795,9606.ENSP00000329715,1
9606.ENSP00000263697,9606.ENSP00000310448,1
9606.ENSP00000357384,9606.ENSP00000357288,1
9606.ENSP00000199320,9606.ENSP00000367029,1
9606.ENSP00000464275,9606.ENSP00000418287,1
9606.ENSP00000368411,9606.ENSP00000308236,1
9606.ENSP00000346550,9606.ENSP00000379472,1
9606.ENSP00000242067,9606.ENSP00000382717,1
9606.ENSP00000302724,9606.ENSP00000016913,1
9606.ENSP00000268164,9606.ENSP00000454919,1
9606.ENSP00000246657,9606.ENSP00000365435,1
9606.ENSP00000355011,9606.ENSP00000362300,1
9606.ENSP00000221130,9606.ENSP00000217515,1
9606.ENSP00000265748,9606.ENSP00000295746,1
9606.ENSP00000370745,9606.ENSP00000253247,1
9606.ENSP00000498019,9606.ENSP00000355609,1
9606.ENSP00000351407,9606.ENSP00000356953,1
9606.ENSP00000229238,9606.ENSP00000301585,1
9606.ENSP00000279242,9606.ENSP00000483781,1
9606.ENSP00000383949,9606.ENSP00000272418,1
9606.ENSP00000356520,9606.ENSP00000311221,1
9606.ENSP00000274400,9606.ENSP00000326806,1
9606.ENSP00000344996,9606.ENSP00000297405,1
9606.ENSP00000498104,9606.ENSP00000299665,1
9606.ENSP00000481559,9606.ENSP00000308897,1
9606.ENSP00000264233,9606.ENSP00000270861,1
9606.ENSP00000219476,9606.ENSP00000365016,1
9606.ENSP00000373594,9606.ENSP00000377027,1
9606.ENSP00000234170,9606.ENSP00000308179,1
9606.ENSP00000299335,9606.ENSP00000443795,1
9606.ENSP00000289081,9606.ENSP00000406490,1
9606.ENSP00000355893,9606.ENSP00000323568,1
9606.ENSP00000298746,9606.ENSP00000496044,1
9606.ENSP00000343957,9606.ENSP00000369581,1
9606.ENSP00000356951,9606.ENSP00000339449,1
9606.ENSP00000309830,9606.ENSP00000250263,1
9606.ENSP00000323889,9606.ENSP00000257570,1
9606.ENSP00000220659,9606.ENSP00000247219,1
9606.ENSP00000371994,9606.ENSP00000375733,1
9606.ENSP00000352185,9606.ENSP00000369666,1
9606.ENSP00000332340,9606.ENSP00000353246,1
9606.ENSP00000386962,9606.ENSP00000355492,1
9606.ENSP00000248244,9606.ENSP00000326981,1
9606.ENSP00000273283,9606.ENSP00000265983,1
9606.ENSP00000346001,9606.ENSP00000366997,1
9606.ENSP00000215829,9606.ENSP00000451080,1
9606.ENSP00000366997,9606.ENSP00000297579,1
9606.ENSP00000225728,9606.ENSP00000494359,1
9606.ENSP00000283006,9606.ENSP00000215980,1
9606.ENSP00000354361,9606.ENSP00000336701,1
9606.ENSP00000454021,9606.ENSP00000418082,1
9606.ENSP00000352021,9606.ENSP00000360922,1
9606.ENSP00000359181,9606.ENSP00000369497,1
9606.ENSP00000381448,9606.ENSP00000271588,1
9606.ENSP00000286758,9606.ENSP00000306157,1
9606.ENSP00000323300,9606.ENSP00000264596,1
9606.ENSP00000355741,9606.ENSP00000288532,1
9606.ENSP00000381270,9606.ENSP00000262498,1
9606.ENSP00000339004,9606.ENSP00000325819,1
9606.ENSP00000287598,9606.ENSP00000373952,1
9606.ENSP00000465231,9606.ENSP00000261745,1
9606.ENSP00000426909,9606.ENSP00000261427,1
9606.ENSP00000296411,9606.ENSP00000256383,1
9606.ENSP00000258341,9606.ENSP00000378431,1
9606.ENSP00000407323,9606.ENSP00000330460,1
9606.ENSP00000158771,9606.ENSP00000246957,1
9606.ENSP00000288050,9606.ENSP00000377617,1
9606.ENSP00000321326,9606.ENSP00000335074,1
9606.ENSP00000295079,9606.ENSP00000312770,1
9606.ENSP00000362744,9606.ENSP00000369162,1
9606.ENSP00000346001,9606.ENSP00000431800,1
9606.ENSP00000419712,9606.ENSP00000241651,1
9606.ENSP00000222567,9606.ENSP00000298746,1
9606.ENSP00000396225,9606.ENSP00000254250,1
9606.ENSP00000385958,9606.ENSP00000451291,1
9606.ENSP00000223641,9606.ENSP00000346015,1
9606.ENSP00000360645,9606.ENSP00000452948,1
9606.ENSP00000331983,9606.ENSP00000367137,1
9606.ENSP00000241436,9606.ENSP00000435506,1
9606.ENSP00000268138,9606.ENSP00000393963,1
9606.ENSP00000306902,9606.ENSP00000355084,1
9606.ENSP00000281043,9606.ENSP00000217086,1
9606.ENSP00000348596,9606.ENSP00000274242,1
9606.ENSP00000356065,9606.ENSP00000296980,1
9606.ENSP00000245544,9606.ENSP00000369895,1
9606.ENSP00000294016,9606.ENSP00000356825,1
9606.ENSP00000354532,9606.ENSP00000372191,1
9606.ENSP00000215793,9606.ENSP00000497641,1
9606.ENSP00000375639,9606.ENSP00000355629,1
9606.ENSP00000215781,9606.ENSP00000229135,1
9606.ENSP00000380432,9606.ENSP00000180166,1
9606.ENSP00000287078,9606.ENSP00000441543,1
9606.ENSP00000318318,9606.ENSP00000216259,1
9606.ENSP00000400646,9606.ENSP00000170168,1
9606.ENSP00000249356,9606.ENSP00000296702,1
9606.ENSP00000457421,9606.ENSP00000347948,1
9606.ENSP00000312624,9606.ENSP00000303992,1
9606.ENSP00000375978,9606.ENSP00000325376,1
9606.ENSP00000494061,9606.ENSP00000302216,1
9606.ENSP00000245206,9606.ENSP00000365437,1
9606.ENSP00000453508,9606.ENSP00000356515,1
9606.ENSP00000451506,9606.ENSP00000264072,1
9606.ENSP00000265388,9606.ENSP00000416959,1
9606.ENSP00000261837,9606.ENSP00000430886,1
9606.ENSP00000325827,9606.ENSP00000262225,1
9606.ENSP00000240851,9606.ENSP00000358071,1
9606.ENSP00000451172,9606.ENSP00000222381,1
9606.ENSP00000324463,9606.ENSP00000316543,1
9606.ENSP00000256404,9606.ENSP00000375730,1
9606.ENSP00000310670,9606.ENSP00000310723,1
9606.ENSP00000264414,9606.ENSP00000353129,1
9606.ENSP00000225842,9606.ENSP00000326432,1
9606.ENSP00000373783,9606.ENSP00000356899,1
9606.ENSP00000329380,9606.ENSP00000303634,1
9606.ENSP00000252593,9606.ENSP00000300589,1
9606.ENSP00000297261,9606.ENSP00000494260,1
9606.ENSP00000325136,9606.ENSP00000335304,1
9606.ENSP00000280665,9606.ENSP00000247843,1
9606.ENSP00000266732,9606.ENSP00000394791,1
9606.ENSP00000380432,9606.ENSP00000361202,1
9606.ENSP00000264995,9606.ENSP00000495672,1
9606.ENSP00000335357,9606.ENSP00000249776,1
9606.ENSP00000226279,9606.ENSP00000046794,1
9606.ENSP00000498441,9606.ENSP00000277903,1
9606.ENSP00000381840,9606.ENSP00000335044,1
9606.ENSP00000416429,9606.ENSP00000420714,1
9606.ENSP00000233630,9606.ENSP00000373570,1
9606.ENSP00000361473,9606.ENSP00000274031,1
9606.ENSP00000260947,9606.ENSP00000305480,1
9606.ENSP00000473370,9606.ENSP00000235310,1
9606.ENSP00000261712,9606.ENSP00000449328,1
9606.ENSP00000436926,9606.ENSP00000243903,1
9606.ENSP00000258383,9606.ENSP00000497004,1
9606.ENSP00000263791,9606.ENSP00000463051,1
9606.ENSP00000364578,9606.ENSP00000324124,1
9606.ENSP00000498019,9606.ENSP00000420714,1
9606.ENSP00000390011,9606.ENSP00000380495,1
9606.ENSP00000251047,9606.ENSP00000303366,1
9606.ENSP00000296674,9606.ENSP00000251636,1
9606.ENSP00000252486,9606.ENSP00000482264,1
9606.ENSP00000363794,9606.ENSP00000265838,1
9606.ENSP00000308541,9606.ENSP00000366416,1
9606.ENSP00000359181,9606.ENSP00000216714,1
9606.ENSP00000497641,9606.ENSP00000261308,1
9606.ENSP00000355011,9606.ENSP00000410242,1
9606.ENSP00000287598,9606.ENSP00000414109,1
9606.ENSP00000312356,9606.ENSP00000359688,1
9606.ENSP00000229335,9606.ENSP00000216037,1
9606.ENSP00000494321,9606.ENSP00000155840,1
9606.ENSP00000414920,9606.ENSP00000378275,1
9606.ENSP00000337688,9606.ENSP00000418401,1
9606.ENSP00000274031,9606.ENSP00000331879,1
9606.ENSP00000367686,9606.ENSP00000353452,1
9606.ENSP00000305480,9606.ENSP00000497744,1
9606.ENSP00000485586,9606.ENSP00000366118,1
9606.ENSP00000235090,9606.ENSP00000304327,1
9606.ENSP00000230340,9606.ENSP00000338862,1
9606.ENSP00000459019,9606.ENSP00000219479,1
9606.ENSP00000484288,9606.ENSP00000261584,1
9606.ENSP00000478121,9606.ENSP00000387641,1
9606.ENSP00000349874,9606.ENSP00000443176,1
9606.ENSP00000365016,9606.ENSP00000321221,1
9606.ENSP00000341198,9606.ENSP00000002829,1
9606.ENSP00000225609,9606.ENSP00000306105,1
9606.ENSP00000355991,9606.ENSP00000356992,1
9606.ENSP00000333519,9606.ENSP00000319918,1
9606.ENSP00000284878,9606.ENSP00000245907,1
9606.ENSP00000338019,9606.ENSP00000480150,1
9606.ENSP00000243344,9606.ENSP00000344392,1
9606.ENSP00000276533,9606.ENSP00000472445,1
9606.ENSP00000229195,9606.ENSP00000380659,1
9606.ENSP00000373952,9606.ENSP00000265038,1
9606.ENSP00000341885,9606.ENSP00000308546,1
9606.ENSP00000221494,9606.ENSP00000245838,1
9606.ENSP00000286317,9606.ENSP00000247219,1
9606.ENSP00000297185,9606.ENSP00000295688,1
9606.ENSP00000355988,9606.ENSP00000288955,1
9606.ENSP00000380676,9606.ENSP00000483640,1
9606.ENSP00000358931,9606.ENSP00000323511,1
9606.ENSP00000223136,9606.ENSP00000262039,1
9606.ENSP00000318770,9606.ENSP00000219660,1
9606.ENSP00000260803,9606.ENSP00000350874,1
9606.ENSP00000380903,9606.ENSP00000318646,1
9606.ENSP00000261712,9606.ENSP00000418082,1
9606.ENSP00000433138,9606.ENSP00000360216,1
9606.ENSP00000326550,9606.ENSP00000263181,1
9606.ENSP00000367815,9606.ENSP00000478589,1
9606.ENSP00000386772,9606.ENSP00000342374,1
9606.ENSP00000264187,9606.ENSP00000264664,1
9606.ENSP00000426809,9606.ENSP00000180166,1
9606.ENSP00000252996,9606.ENSP00000363286,1
9606.ENSP00000496301,9606.ENSP00000229135,1
9606.ENSP00000384952,9606.ENSP00000254730,1
9606.ENSP00000315477,9606.ENSP00000310405,1
9606.ENSP00000264279,9606.ENSP00000263774,1
9606.ENSP00000259253,9606.ENSP00000158771,1
9606.ENSP00000419475,9606.ENSP00000445622,1
9606.ENSP00000499459,9606.ENSP00000369293,1
9606.ENSP00000252971,9606.ENSP00000326604,1
9606.ENSP00000355890,9606.ENSP00000425261,1
9606.ENSP00000260361,9606.ENSP00000301457,1
9606.ENSP00000447057,9606.ENSP00000364677,1
9606.ENSP00000346839,9606.ENSP00000376609,1
9606.ENSP00000318867,9606.ENSP00000268053,1
9606.ENSP00000270538,9606.ENSP00000445806,1
9606.ENSP00000332371,9606.ENSP00000258341,1
9606.ENSP00000228705,9606.ENSP00000477341,1
9606.ENSP00000340648,9606.ENSP00000294119,1
9606.ENSP00000348510,9606.ENSP00000302478,1
9606.ENSP00000356370,9606.ENSP00000362734,1
9606.ENSP00000266718,9606.ENSP00000378058,1
9606.ENSP00000265087,9606.ENSP00000321424,1
9606.ENSP00000447149,9606.ENSP00000264867,1
9606.ENSP00000317272,9606.ENSP00000416523,1
9606.ENSP00000254630,9606.ENSP00000380466,1
9606.ENSP00000325136,9606.ENSP00000364699,1
9606.ENSP00000351905,9606.ENSP00000200453,1
9606.ENSP00000321927,9606.ENSP00000352265,1
9606.ENSP00000315644,9606.ENSP00000497274,1
9606.ENSP00000225916,9606.ENSP00000351446,1
9606.ENSP00000233099,9606.ENSP00000307954,1
9606.ENSP00000362578,9606.ENSP00000369497,1
9606.ENSP00000216218,9606.ENSP00000285667,1
9606.ENSP00000274376,9606.ENSP00000356430,1
9606.ENSP00000303208,9606.ENSP00000289547,1
9606.ENSP00000331342,9606.ENSP00000479153,1
9606.ENSP00000383949,9606.ENSP00000317376,1
9606.ENSP00000298542,9606.ENSP00000341550,1
9606.ENSP00000273317,9606.ENSP00000270586,1
9606.ENSP00000263401,9606.ENSP00000311609,1
9606.ENSP00000281543,9606.ENSP00000361186,1
9606.ENSP00000270861,9606.ENSP00000320147,1
9606.ENSP00000349823,9606.ENSP00000229595,1
9606.ENSP00000471477,9606.ENSP00000425915,1
9606.ENSP00000277120,9606.ENSP00000414856,1
9606.ENSP00000498786,9606.ENSP00000397073,1
9606.ENSP00000482826,9606.ENSP00000356540,1
9606.ENSP00000265070,9606.ENSP00000234160,1
9606.ENSP00000229135,9606.ENSP00000297439,1
9606.ENSP00000284727,9606.ENSP00000266544,1
9606.ENSP00000361092,9606.ENSP00000308332,1
9606.ENSP00000316842,9606.ENSP00000410798,1
9606.ENSP00000380271,9606.ENSP00000353731,1
9606.ENSP00000430432,9606.ENSP00000343288,1
9606.ENSP00000256649,9606.ENSP00000414147,1
9606.ENSP00000344547,9606.ENSP00000267884,1
9606.ENSP00000365837,9606.ENSP00000380514,1
9606.ENSP00000358421,9606.ENSP00000288937,1
9606.ENSP00000337445,9606.ENSP00000385334,1
9606.ENSP00000356213,9606.ENSP00000293330,1
9606.ENSP00000313171,9606.ENSP00000263377,1
9606.ENSP00000370421,9606.ENSP00000250448,1
9606.ENSP00000258443,9606.ENSP00000266557,1
9606.ENSP00000483469,9606.ENSP00000293879,1
9606.ENSP00000053243,9606.ENSP00000358165,1
9606.ENSP00000311697,9606.ENSP00000027335,1
9606.ENSP00000277120,9606.ENSP00000377047,1
9606.ENSP00000259469,9606.ENSP00000431800,1
9606.ENSP00000254322,9606.ENSP00000303830,1
